DateTime,AddedIPs,RemovedIPs
1593492787,2,0
1593505873,1,0
1593527825,2,0
1593540207,1,0
1593545538,1,0
1593552012,1,0
1593558500,3,0
1593565207,3,0
1593578205,1,0
1593604219,2,0
1593610721,4,0
1593617241,3,0
1593630481,2,0
1593633725,1,0
1593646397,1,0
1593652862,1,0
1593659566,2,0
1593666255,2,0
1593673023,1,0
1593679692,1,0
1593686232,1,0
1593701613,1,0
1593708122,1,0
1593730727,1,0
1593733963,2,0
1593737190,1,0
1593753482,2,0
1593756978,1,0
1593763457,1,0
1593773297,1,0
1593776734,1,0
1593783238,1,0
1593789876,1,0
1593806333,1,0
1593809758,1,0
1593816215,2,0
1593835582,1,0
1593842061,2,0
1593845550,1,0
1593851998,1,0
1593855305,1,0
1593858574,1,0
1593871467,1,0
1593874726,1,0
1593881217,2,0
1593887844,1,0
1593894327,1,0
1593907133,15,0
1593916819,5,0
1593930082,3,0
1593936726,1,0
1593943406,2,0
1593953438,1,0
1593963461,1,0
1593973494,1,0
1593976842,1,0
1593980198,3,0
1593990375,2,0
1594010697,3,0
1594014089,1,0
1594017456,1,0
1594020824,1,0
1594037690,2,0
1594044712,1,0
1594054954,2,0
1594068815,2,0
1594079006,1,0
1594085923,2,0
1594092660,1,0
1594099411,1,0
1594113060,2,0
1594119829,1,0
1594126594,1,0
1594135746,1,0
1594139294,1,0
1594142720,1,0
1594156418,2,0
1594165855,3,0
1594172958,1,0
1594179773,3,0
1594183159,0,119
1594188960,2,0
1594192354,1,0
1594195717,1,0
1594205924,1,0
1594222136,1,0
1594231324,2,0
1594243429,1,0
1594253368,1,0
1594256826,15,0
1594262713,17,0
1594266196,1,0
1594269767,10,0
1594276950,1,0
1594284188,1,0
1594291245,1,0
1594314943,2,0
1594318464,1,0
1594322002,2,0
1594331431,2,436
1594338736,2,0
1594342372,1,0
1594345925,4,0
1594352965,1,0
1594356552,1,0
1594360108,2,0
1594367347,1,0
1594374546,4,0
1594381700,1,0
1594403339,4,0
1594410678,1,0
1594417764,3,0
1594424907,1,0
1594428446,1,0
1594439195,1,0
1594446291,1,0
1594453581,1,0
1594460706,1,0
1594464246,2,0
1594467804,2,0
1594474865,3,0
1594481941,1,0
1594485472,1,0
1594489018,1,0
1594496098,1,0
1594506586,1,0
1594513348,1,0
1594521884,4,0
1594528116,1,0
1594531251,2,0
1594548722,1,0
1594555113,1,0
1594558571,1,0
1594572365,1,0
1594582534,1,0
1594586072,3,0
1594592953,2,0
1594596374,1,0
1594599789,1,0
1594606589,2,0
1594609982,1,0
1594660773,1,0
1594664114,1,0
1594671011,2,0
1594680172,1,0
1594689352,1,0
1594698542,4,0
1594701919,1,0
1594705345,1,0
1594708736,1,0
1594728500,4,0
1594738643,1,0
1594742173,2,0
1594748908,2,0
1594755670,3,0
1594762453,1,0
1594776076,3,0
1594782839,1,0
1594789850,1,0
1594793240,1,0
1594796635,1,0
1594810285,4,0
1594813675,1,0
1594817298,3,0
1594836741,2,0
1594843565,1,0
1594850500,1,0
1594857530,1,0
1594860962,1,0
1594864596,1,0
1594876280,4,0
1594883192,1,0
1594889801,1,0
1594896988,1,0
1594904060,1,0
1594910893,1,0
1594914313,0,72
