DateTime,AddedIPs,RemovedIPs
1594783691,0,1
1594787814,1,0
1594791613,0,1
1594793445,1,0
1594797140,1,0
1594799288,0,1
1594812752,0,1
1594818510,1,0
1594820411,1,0
1594826185,1,1
1594831997,0,1
1594847620,0,1
1594853325,1,0
1594855243,0,1
1594860976,1,0
1594873687,0,1
1594878495,0,1
1594888093,0,1
1594890188,1,0
1594896011,1,0
1594905943,0,1
1594907806,0,1
1594913599,0,1
1594915620,1,0
1594925307,1,0
1594937303,1,0
1594941046,0,1
1594948842,0,1
1594966136,1,0
1594968017,1,0
1594975698,0,1
1594981892,0,1
1594983796,1,0
1595003122,0,1
1595004974,1,0
1595011007,0,1
1595023704,0,1
1595035212,1,0
1595037135,2,0
1595051768,0,1
1595053934,0,1
1595055865,1,0
1595059712,1,0
1595071222,0,1
1595080988,1,0
1595088762,2,0
1595092574,1,0
1595094524,0,1
1595097655,1,0
1595099542,1,0
1595109162,1,0
1595112974,1,0
1595121621,0,1
1595123574,0,2
1595142763,0,1
1595144661,1,0
1595148526,0,1
1595168011,0,1
1595171943,1,0
1595173961,0,2
1595179693,0,1
1595183804,0,1
1595185975,1,1
1595195582,2,0
1595197497,0,1
1595199376,0,1
1595229143,1,0
1595231051,1,1
1595244488,1,0
1595246573,1,0
1595265879,1,0
1595269719,1,0
1595272602,0,1
1595282224,0,2
1595290102,0,1
1595292021,1,0
1595315294,0,1
1595317236,1,1
1595331399,0,2
1595337163,1,0
1595352490,0,1
1595354559,0,1
1595360413,1,0
1595362362,1,0
1595375799,1,0
1595377722,0,1
1595393325,1,0
1595395220,1,0
1595402906,0,1
1595420422,1,0
1595424360,0,1
1595434349,1,0
1595445892,1,1
1595449702,1,1
1595456415,1,0
1595462175,0,1
1595479933,0,2
1595507082,0,1
1595510899,1,0
1595520759,0,1
1595528417,1,0
1595532285,0,1
1595536090,0,1
1595538143,1,0
1595544091,1,1
1595549779,1,0
1595596813,0,1
1595614360,0,1
1595623931,0,1
1595629688,0,1
1595633800,0,1
1595640011,1,0
1595686362,1,0
1595695967,1,0
1595703822,1,0
1595709613,2,0
1595723118,1,0
1595726890,0,1
1595773451,1,1
1595782332,0,1
1595790131,2,0
1595791968,0,1
1595795771,0,2
1595797741,1,0
1595801577,1,0
1595809463,1,1
1595833965,1,0
1595835857,1,0
1595843535,1,0
1595845497,1,0
1595849324,1,0
1595853372,1,0
1595859139,0,1
1595863222,1,0
1595868970,1,0
1595876893,0,2
1595884619,0,1
1595888421,0,1
1595896107,0,1
1595906889,1,0
1595914812,1,0
1595918674,1,1
1595922526,0,1
1595924434,1,0
1595930172,0,1
1595936223,0,1
1595940273,0,1
1595949388,0,1
1595955143,0,1
1595960892,1,0
1595980378,1,0
1595995935,1,1
1595999804,0,1
1596001700,1,1
1596003647,0,1
1596005558,1,0
1596011308,1,1
1596015372,1,0
1596027148,1,0
1596048507,0,1
1596050419,1,0
1596066016,1,1
1596069886,1,0
1596077537,1,0
1596079457,1,0
1596083289,0,1
1596086438,1,0
1596088330,0,1
1596092211,0,1
1596094091,1,0
1596096103,0,1
1596101768,0,1
1596105607,1,0
1596113540,0,1
1596119307,1,0
1596133220,1,0
1596137101,1,1
1596140892,1,0
1596152650,0,1
1596156525,2,1
1596162285,1,0
1596164175,0,1
1596166088,0,1
1596171920,0,1
1596175690,1,0
1596179544,0,1
1596191050,0,1
1596200635,1,0
1596204301,1,0
1596206195,0,1
1596208158,1,0
1596210014,1,0
1596223526,0,2
1596227319,0,1
1596243131,1,2
1596251029,0,1
1596253003,1,0
1596260684,0,1
1596285856,1,1
1596287777,1,0
1596291619,0,1
1596293541,0,1
1596297406,0,1
1596309217,1,0
1596329563,0,1
1596339181,0,1
1596344938,2,0
1596370339,1,0
1596372286,0,1
1596374177,0,1
1596397217,2,0
1596410651,1,0
1596421471,1,0
1596431056,0,2
1596434936,1,0
1596438732,0,1
1596440685,1,0
1596448602,1,0
1596452512,1,0
1596454374,1,0
1596456546,0,1
1596458417,1,0
1596471879,1,0
1596473804,1,0
1596481474,1,0
1596483376,0,2
1596492976,1,0
1596496862,0,1
1596498743,1,0
1596504493,1,0
1596509251,1,1
1596511256,1,0
1596523216,1,1
1596527109,0,1
1596536656,2,0
1596538603,0,1
1596540517,0,1
1596544997,0,1
1596554676,2,0
1596558521,1,0
1596562392,1,0
1596566184,1,0
1596568171,1,0
1596579650,0,1
1596581536,1,0
1596585410,0,1
1596587306,2,0
1596589402,1,1
1596597131,0,1
1596599082,0,1
1596606732,1,0
1596610961,0,1
1596613072,1,0
1596614898,1,0
1596616813,1,0
1596618775,0,1
1596620667,1,0
1596622652,0,2
1596632292,0,1
1596634126,1,0
1596637007,0,1
1596640814,0,1
1596642771,0,1
1596646588,0,1
1596648528,0,1
1596652608,0,2
1596654565,0,1
1596656423,1,0
1596662178,1,0
1596667950,1,1
1596673694,0,2
1596675857,0,1
1596683564,1,0
1596685461,1,0
1596693152,0,1
1596696993,1,0
1596698893,0,1
1596700967,0,1
1596703006,0,1
1596706841,0,1
1596712772,1,0
1596714768,1,0
1596720522,0,1
1596742572,1,1
1596744523,1,0
1596748334,2,1
1596754093,0,1
1596759854,2,0
1596761801,1,0
1596771372,0,2
1596779347,1,0
1596783131,0,1
1596786970,1,0
1596791769,1,0
1596799484,0,1
1596801372,1,1
1596810976,1,0
1596822504,1,0
1596826329,2,0
1596832089,2,1
1596834108,0,1
1596835964,0,1
1596841975,2,0
1596845794,0,1
1596847724,0,2
1596865932,0,1
1596873663,0,1
1596878407,0,1
1596880356,1,0
1596888125,0,1
1596889932,1,0
1596891770,1,0
1596893918,1,0
1596895965,1,0
1596897852,0,1
1596901729,0,1
1596907481,0,1
1596911299,0,1
1596913403,2,1
1596917301,0,1
1596926922,1,0
1596928809,0,2
1596932681,1,0
1596936494,1,0
1596944417,1,0
1596950175,1,0
1596952121,1,0
1596959770,1,0
1596965803,0,1
1596969615,1,0
1596973454,1,0
1596975383,0,1
1596979215,1,2
1596982842,0,1
1596990489,0,1
1596992461,1,0
1596998197,1,1
1597000093,0,1
1597002007,1,0
1597003960,1,0
1597007772,1,0
1597013532,0,1
1597015480,1,0
1597021355,1,1
1597027235,1,0
1597032973,1,0
1597036814,0,1
1597038735,0,1
1597040680,3,0
1597046528,1,1
1597048603,1,0
1597056254,6,1
1597060129,0,1
1597063945,0,1
1597075469,1,0
1597077371,0,1
1597079316,1,0
1597081215,1,0
1597083161,0,1
1597085081,2,0
1597088899,0,1
1597094689,0,1
1597102503,0,2
1597104534,1,0
1597108336,0,1
1597112174,1,1
1597117933,1,0
1597119855,0,1
1597123697,1,0
1597126582,0,1
1597128518,0,2
1597130461,2,0
1597132334,0,1
1597134257,0,1
1597142169,0,1
1597146013,1,0
1597147936,1,0
1597161131,1,1
1597168998,1,1
1597171005,0,2
1597180580,1,0
1597190174,2,1
1597197798,0,1
1597201701,1,0
1597205569,0,1
1597211319,0,1
1597217082,0,2
1597226898,1,0
1597228818,1,0
1597230770,1,0
1597232649,0,1
1597236490,0,5
1597240334,1,0
1597244199,2,0
1597246118,1,0
1597254778,1,0
1597256659,0,2
1597260495,1,0
1597262559,1,0
1597268172,2,1
1597270161,1,0
1597275921,0,1
1597279702,1,1
1597283532,1,0
1597287400,1,1
1597289321,1,0
1597291275,3,0
1597295328,1,0
1597299155,1,0
1597301089,1,0
1597302973,1,0
1597304892,0,1
1597306840,1,0
1597308729,1,0
1597310683,2,0
1597312623,1,1
1597314508,1,1
1597317368,1,2
1597323126,1,0
1597327001,0,1
1597328889,0,1
1597330947,0,2
1597332761,1,1
1597334654,1,0
1597342330,0,1
1597346311,0,1
1597348365,1,1
1597350259,1,0
1597354125,0,2
1597356174,0,1
1597359896,1,0
1597365615,1,0
1597367568,2,1
1597369452,1,1
1597375210,1,2
1597377129,0,1
1597379102,1,0
1597380971,0,2
1597382888,2,0
1597384940,0,2
1597386999,0,1
1597388899,0,1
1597390813,0,1
1597394653,0,1
1597396572,0,2
1597398518,0,1
1597400411,1,1
1597404284,0,1
1597408090,2,0
1597410125,0,1
1597417719,1,0
1597419611,1,2
1597425372,1,0
1597431059,1,0
1597433115,1,1
1597434990,1,1
1597437135,0,1
1597442893,1,0
1597444812,1,0
1597446762,0,1
1597448654,1,0
1597452527,0,3
1597454414,2,0
1597462120,0,1
1597465929,0,1
1597469770,0,2
1597471692,2,1
1597481294,1,0
1597485132,1,0
1597487057,0,1
1597490900,1,0
1597494996,0,2
1597504751,0,2
1597510572,1,0
1597512489,0,1
1597516334,0,1
1597518157,1,0
1597520064,0,1
1597522139,0,1
1597529802,0,2
1597535541,1,1
1597541298,0,2
