DateTime,AddedIPs,RemovedIPs
1596682599,13,11
1596685451,17,10
1596687372,13,21
1596689323,11,11
1596691210,3,4
1596693128,11,8
1596695086,3,12
1596696973,6,16
1596698887,7,9
1596702012,8,348
1596703931,16,311
1596705930,11,14
1596707780,13,8
1596709696,20,8
1596712585,20,19
1596714526,9,260
1596716409,8,18
1596718335,8,13
1596720252,4,87
1596722189,11,10
1596724118,88,8
1596726103,17,3
1596727962,6,13
1596729922,9,18
1596731772,10,10
1596733724,9,5
1596735610,3,13
1596737534,11,15
1596739479,7,13
1596741375,11,12
1596743290,9,11
1596745247,9,13
1596747150,9,4
1596749055,16,6
1596751001,9,10
1596752893,9,15
1596754864,11,7
1596756760,5,16
1596758655,6,6
1596760570,11,15
1596762519,9,10
1596764413,10,9
1596766332,5,10
1596768284,4,13
1596770167,6,10
1596772090,12,14
1596774019,9,14
1596775932,988,10
1596777887,1394,8
1596779812,1493,10
1596781690,1313,3
1596784806,1827,7
1596786726,1456,5
1596788701,1306,7
1596790568,339,8
1596792491,2,5
1596795410,8,13
1596797321,7,27
1596799212,10,9
1596801129,3,7
1596803054,7,3
1596804969,4,5
1596806930,9,4
1596808902,11,6
1596810767,4,81
1596812661,14,10
1596814574,5,8
1596816524,5,7
1596818417,9,8
1596820336,3,6
1596822285,6,2
1596824209,12,10
1596826097,8,5
1596828041,220,6
1596829935,285,8
1596831856,4,8
1596833802,6,6
1596835690,4,15
1596837666,16,5
1596839563,7,11
1596841495,6,8
1596843400,8,2
1596845313,10,6
1596847211,4,7
1596849168,7,6
1596851050,54,9
1596852978,7,1
1596854923,7,4
1596856833,3,4
1596858732,6,8
1596860686,9,7
1596862569,1,1122
1596864491,6,1379
1596866507,6,1486
1596868332,9,1331
1596871210,13,1618
1596873129,16,1441
1596875084,15,1284
1596876973,9,354
1596878933,8,5
1596880999,12,9
1596882999,12,8
1596884891,12,4
1596886809,16,10
1596888766,8,9
1596890649,9,8
1596892573,10,9
1596894524,14,12
1596896407,9,13
1596898331,9,14
1596900297,10,6
1596902173,9,5
1596904088,12,10
1596906127,13,4
1596907938,9,8
1596909869,10,9
1596911798,8,15
1596913707,11,5
1596915616,12,622
1596917566,10,4
1596919455,14,7
1596921389,17,5
1596923325,16,19
1596925214,15,9
1596927161,7,5
1596929086,7,9
1596930976,24,6
1596933136,14,14
1596935111,14,7
1596937002,8,16
1596938899,3,63
1596940817,5,13
1596942765,8,2
1596944655,10,13
1596946577,62,11
1596948525,11,53
1596950420,8,6
1596952334,19,3
1596954294,11,12
1596956175,10,13
1596958094,9,7
1596960099,4,13
1596961936,5,14
1596963860,9,10
1596965799,10,7
1596967694,5,8
1596969612,14,16
1596971564,7,10
1596973450,17,14
1596975379,6,13
1596977322,12,11
1596979209,11,9
1596981029,10,11
1596982837,5,8
1596984726,3,10
1596986691,33,9
1596988566,13,11
1596990485,7,11
1596993369,20,11
1596995323,11,12
1596997206,6,7
1596999132,11,10
1597001081,9,11
1597002972,11,12
1597004891,11,13
1597006881,13,14
1597008728,66,13
1597010698,16,18
1597012608,17,11
1597014491,14,8
1597016416,27,9
1597018366,14,12
1597020251,20,12
1597022172,6,11
1597024123,5,5
1597026016,6,2
1597027941,4,7
1597029882,4,9
1597031790,11,10
1597033690,6,58
1597035676,6,14
1597037529,18,7
1597039513,12,19
1597041405,10,16
1597043302,8,6
1597045211,5,11
1597047157,3,4
1597049052,8,5
1597050975,8,11
1597052922,10,5
1597054832,9,14
1597056733,8,8
1597058678,12,7
1597060575,1,9
1597062489,7,12
1597064545,16,10
1597066597,89,9
1597068518,6,16
1597070416,6,4
1597072361,6,34
1597074275,8,15
1597076178,10,9
1597078093,10,13
1597080040,13,14
1597081934,12,10
1597083852,5,6
1597085792,9,10
1597087688,11,7
1597090570,15,30
1597092493,11,12
1597094434,11,11
1597096339,8,16
1597098254,7,14
1597100195,5,16
1597102090,5,23
1597104044,8,22
1597105955,5,20
1597107856,6,11
1597109769,9,4
1597111715,4,6
1597113614,9,4
1597115531,11,7
1597117478,3,5
1597119373,8,8
1597121293,11,6
1597123234,9,12
1597125131,8,16
1597127072,11,7
1597129000,6,9
1597130888,255,5
1597133770,14,7
1597135686,52,6
1597137638,0,9
1597139529,2,10
1597141455,2,10
1597143418,12,9
1597145289,13,7
1597147245,10,2
1597149166,25,9
1597151052,12,8
1597152970,9,90
1597154917,10,5
1597156810,11,6
1597158757,19,5
1597160652,7,7
1597162570,7,10
1597164523,9,6
1597166439,13,14
1597168354,7,13
1597170306,16,5
1597172171,9,9
1597174090,8,10
1597176136,28,6
1597178194,9,17
1597180096,12,9
1597182014,26,6
1597183966,15,12
1597185850,20,5
1597187774,7,4
1597189721,9,7
1597191613,9,7
1597193529,3,3
1597195481,10,7
1597197370,11,6
1597199293,12,8
1597201353,14,9
1597203394,13,8
1597205287,73,4
1597207208,7,11
1597209156,8,8
1597211052,7,9
1597212965,52,6
1597214913,12,10
1597216806,13,8
1597218725,9,12
1597220676,13,3
1597222567,154,0
1597224490,6,275
1597226489,6,2
1597228336,13,2
1597230493,25,18
1597232490,12,9
1597234343,12,7
1597236277,8,25
1597238182,8,15
1597240094,12,6
1597242046,9,10
1597243929,14,57
1597245858,9,19
1597247796,12,6
1597249932,15,11
1597252093,6,11
